Gene,Base,Vec,Bait1,Bait2,Enr1,Enr2,AdjEnr1,AdjEnr2,pBait1_Vec,pBait2_Vec,pBait1_Bait2,pBait2_Bait1,pBait1,pBait2
DRD4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DRG2,24.5639266877738,0.621516903713065,1.72583400928499,2.27010504343562,1.40300111506878,1.78869450390811,NA,NA,NA,NA,NA,NA,NA,NA
DRGX,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DROSHA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DRP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSC1,1.70228396838147,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
DSC2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSC3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSCAM,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSCR3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSCR4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSEL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSG1,9.25052781847726,1.11437171707893,0,0,-4.5414797964123,-4.5414797964123,NA,NA,NA,NA,NA,NA,NA,NA
DSG2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSG3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSG4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSP,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSPP,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DSTN,2.57802420989077,0.248184950878331,0,0.567526260858906,-2.57620744795983,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
DTD1,1.30223460453483,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
DTD2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DTHD1,4.01359359992412,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
DTNB,18.0963830375357,1.85892656971392,0.862917004642494,0.567526260858906,-1.06420599535334,-1.62818921293857,NA,NA,NA,NA,NA,NA,NA,NA
DTWD1,6.59577854367179,0.866889783878759,0.431458502321247,2.27010504343562,-0.929336867673291,1.33936989725319,NA,NA,NA,NA,NA,NA,NA,NA
DTWD2,0.197970679628015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DTX1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DTX3,0.923992849517536,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
DTX3L,3.67611885475966,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DTX4,0.120807141182981,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DTYMK,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUOX1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUOX2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUOXA1,7.95714417845858,0.371925917478416,0,0,-3.07698971014356,-3.07698971014356,NA,NA,NA,NA,NA,NA,NA,NA
DUOXA2,2.61930069373436,0.24888796855649,0,0,-2.57960482390379,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
DUPD1,0.389350227959586,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
DUS2,18.1791738888801,0.867592801556919,0.431458502321247,1.13505252171781,-0.930442618336329,0.369025022334003,NA,NA,NA,NA,NA,NA,NA,NA
DUS4L,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP11,17.6478648537575,0.745257870313151,0.431458502321247,0.567526260858906,-0.724011289312963,-0.364922254641756,NA,NA,NA,NA,NA,NA,NA,NA
DUSP13,3.26443227256423,0,0,3.40515756515343,0,6.11067959805725,NA,NA,NA,NA,NA,NA,NA,NA
DUSP14,9.80000153317324,0.24888796855649,0.862917004642494,0,1.61087888358576,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
DUSP15,1.8004370818978,0.371222899800257,0,0,-3.07458387067088,-3.07458387067088,NA,NA,NA,NA,NA,NA,NA,NA
DUSP18,4.85932273762614,0.24888796855649,0.431458502321247,1.13505252171781,0.68780663132932,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
DUSP19,6.92689220823838,0.372628935156575,0,0.567526260858906,-3.07939154431462,0.547108945589699,NA,NA,NA,NA,NA,NA,NA,NA
DUSP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP22,0.828283287996463,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP26,1.51574075969852,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP3,1.73852959569624,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP7,6.36187276142068,0.247481933200172,0.431458502321247,0.567526260858906,0.694609402523432,1.05369843719464,NA,NA,NA,NA,NA,NA,NA,NA
DUSP8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUSP9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUT,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUX4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DUXA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DVL1,6.93617349732414,0.248184950878331,0.431458502321247,0.567526260858906,0.691204007273284,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
DVL3,15.0351394876199,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
DXO,8.99183612417844,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYDC1,10.6445064079089,0.372628935156575,1.72583400928499,2.27010504343562,2.07103328700564,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
DYDC2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYM,9.41856186247451,0.124443984278245,0.431458502321247,0,1.46464760835481,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
DYNAP,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNC1H1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNC1I2,4.13414698657392,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
DYNC1LI1,3.77171437339365,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
DYNC1LI2,1.10209847163178,0.124443984278245,0,0.567526260858906,-1.8027638468783,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
DYNC2H1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNC2LI1,4.82256492000036,0.24888796855649,0.431458502321247,0,0.68780663132932,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
DYNLL1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNLL2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNLRB1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNLRB2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNLT1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYNLT3,0.383513851876005,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYRK1A,4.32977292657023,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYRK1B,1.35920018151176,0.372628935156575,0.862917004642494,0,1.11109216317494,-3.07939154431462,NA,NA,NA,NA,NA,NA,NA,NA
DYRK2,11.3072269486302,0.248184950878331,0.431458502321247,2.27010504343562,0.691204007273284,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
DYRK3,5.34895195766651,0.621516903713065,0,1.13505252171781,-3.74742371625148,0.819455379651962,NA,NA,NA,NA,NA,NA,NA,NA
DYSF,0.38634239673946,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYTN,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
DYX1C1,3.38383004025701,0,0.862917004642494,0,4.19048370748956,0,NA,NA,NA,NA,NA,NA,NA,NA
DZANK1,0.453331503811732,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
DZIP1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
E2F1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
E2F2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
E2F3,4.96086867523079,0.123740966600086,0,0.567526260858906,-1.79693796903008,1.82956252087424,NA,NA,NA,NA,NA,NA,NA,NA
E2F5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
E2F6,1.50721826671782,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
E2F7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
E4F1,6.14338379774983,0.247481933200172,0.431458502321247,2.27010504343562,0.694609402523432,2.96331616744991,NA,NA,NA,NA,NA,NA,NA,NA
EAF1,0.826964253558734,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EAF2,1.88865832894323,0.124443984278245,0,0.567526260858906,-1.8027638468783,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
EAPP,0.255078684571284,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EBAG9,9.3359892318449,0.248184950878331,0.862917004642494,1.13505252171781,1.61427625952973,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
EBF2,14.5202339747371,0.372628935156575,1.72583400928499,2.27010504343562,2.07103328700564,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
EBF4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EBI3,5.46227078437385,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
EBLN1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EBLN2,0.121844036008278,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EBP,6.28410265271997,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
EBPL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ECE2,4.85051538871277,0.372628935156575,0,0,-3.07939154431462,-3.07939154431462,NA,NA,NA,NA,NA,NA,NA,NA
ECEL1,0.798525938722367,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
ECHDC2,3.31660240917508,0.123740966600086,0.431458502321247,0,1.47047348620303,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
ECHDC3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ECHS1,5.95773505592584,0.868998836913237,0.431458502321247,0.567526260858906,-0.932651580404628,-0.573562545733422,NA,NA,NA,NA,NA,NA,NA,NA
ECI1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ECM2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ECSCR,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ECSIT,11.6827416874678,0.123740966600086,0.431458502321247,2.27010504343562,1.47047348620303,3.73918025112951,NA,NA,NA,NA,NA,NA,NA,NA
ECT2,1.60802063874093,0.123740966600086,0,0.567526260858906,-1.79693796903008,1.82956252087424,NA,NA,NA,NA,NA,NA,NA,NA
ECT2L,5.04980377820655,0.24888796855649,2.58875101392748,1.13505252171781,3.14217849890479,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
EDA,2.42546507920424,0,0,11.3505252171781,0,7.83295648002122,NA,NA,NA,NA,NA,NA,NA,NA
EDA2R,6.28534392948483,0.123740966600086,0.431458502321247,1.13505252171781,1.47047348620303,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
EDARADD,1.26955704677284,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDC3,9.33301825901511,0.248184950878331,0,2.27010504343562,-2.57620744795983,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
EDC4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDDM3A,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDDM3B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDEM1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDEM2,17.6707831413691,0.621516903713065,1.72583400928499,1.13505252171781,1.40300111506878,0.819455379651962,NA,NA,NA,NA,NA,NA,NA,NA
EDF1,0.512985914006022,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
EDN1,0.377959615404857,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
EDN2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDN3,0.721644539889767,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EDNRA,18.1400740479428,0.371925917478416,0,2.27010504343562,-3.07698971014356,2.45912851001603,NA,NA,NA,NA,NA,NA,NA,NA
EDNRB,5.50280774352812,0.371925917478416,0,0,-3.07698971014356,-3.07698971014356,NA,NA,NA,NA,NA,NA,NA,NA
EDRF1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EEA1,10.2228392708685,0.496369901756661,1.72583400928499,0.567526260858906,1.70054682020765,0.176622478791701,NA,NA,NA,NA,NA,NA,NA,NA
EED,5.69555576606735,0.496369901756661,0,0.567526260858906,-3.44987801111262,0.176622478791701,NA,NA,NA,NA,NA,NA,NA,NA
EEF1A1,23.5632554296149,0.247481933200172,0.431458502321247,1.13505252171781,0.694609402523432,1.99407704319376,NA,NA,NA,NA,NA,NA,NA,NA
EEF1AKMT1,0.333279117841613,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EEF1B2,1.82177207512672,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
EEF1E1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EEF2KMT,1.40110289855345,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
EEFSEC,25.6708371548671,1.48981272294814,0,1.13505252171781,-4.94468299119479,-0.377803895291347,NA,NA,NA,NA,NA,NA,NA,NA
EEPD1,6.77747150675456,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB1,0.0571080049432689,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB14,2.64787872021683,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCAB9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFCC1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFHB,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFHD1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFHD2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFL1,0.0571080049432689,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFNA1,2.07811770522187,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
EFNA2,1.47883071622335,0.124443984278245,0,137.341355127855,-1.8027638468783,9.62131166823863,NA,NA,NA,NA,NA,NA,NA,NA
EFNA3,4.53149771932015,0.123740966600086,1.72583400928499,1.13505252171781,3.35348686229018,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
EFNA4,0.496410827324813,0,0.431458502321247,0.567526260858906,3.26741145523311,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
EFNA5,0.198252819240448,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFR3A,3.36900974522363,0.124443984278245,0.431458502321247,0,1.46464760835481,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
EFR3B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EFS,9.5872380105458,0.497775937112979,0.431458502321247,0.567526260858906,-0.1861744370054,0.172914597665807,NA,NA,NA,NA,NA,NA,NA,NA
EGF,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGFL7,2.06836512510764,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
EGFL8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGFR,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGLN1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGLN2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGLN3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGR2,2.40438112418827,0.248184950878331,0.431458502321247,0.567526260858906,0.691204007273284,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
EGR3,0.135308438213598,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EGR4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EHBP1,3.44206660365001,0,0,2.27010504343562,0,5.53611822015959,NA,NA,NA,NA,NA,NA,NA,NA
EHBP1L1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EHD1,0.632474020751274,0.248184950878331,0.431458502321247,0,0.691204007273284,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
EHF,3.00441300334029,0.24888796855649,0,0,-2.57960482390379,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
EHHADH,15.81685353175,0.248184950878331,2.58875101392748,2.27010504343562,3.14557587484875,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
EHMT1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EHMT2,1.16160198054865,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EI24,15.2198012803883,0.372628935156575,0,2.27010504343562,-3.07939154431462,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
EID1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EID2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EID2B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EID3,6.7564298427694,0,1.72583400928499,1.13505252171781,5.15042483132026,4.56687909590344,NA,NA,NA,NA,NA,NA,NA,NA
EIF1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF1AD,1.28848806271707,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF1AX,2.10523831019247,0.123740966600086,0,0.567526260858906,-1.79693796903008,1.82956252087424,NA,NA,NA,NA,NA,NA,NA,NA
EIF1AY,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF1B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF2AK1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF2AK3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF2B1,6.80409175139791,0.621516903713065,0.862917004642494,0,0.443059991238073,-3.74742371625148,NA,NA,NA,NA,NA,NA,NA,NA
EIF2B3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF2B4,11.2390320986114,0.497775937112979,0,1.13505252171781,-3.45358589223851,1.11329320366493,NA,NA,NA,NA,NA,NA,NA,NA
EIF2B5,14.9910726418751,0.248184950878331,0.431458502321247,1.13505252171781,0.691204007273284,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
EIF2S1,4.91831133991177,0.621516903713065,0,0.567526260858906,-3.74742371625148,-0.120923226347163,NA,NA,NA,NA,NA,NA,NA,NA
EIF2S3,6.34772535585877,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
EIF3A,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF3B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF3C,7.42183985706048,0.24888796855649,0.431458502321247,1.13505252171781,0.68780663132932,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
EIF3CL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF3E,38.6179217053301,1.98266753631401,2.58875101392748,2.27010504343562,0.376480961058421,0.190815858409429,NA,NA,NA,NA,NA,NA,NA,NA
EIF3F,5.43359976969499,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
EIF3G,22.3213186639204,1.73799767382647,0.862917004642494,2.27010504343562,-0.969789246983247,0.375845265686788,NA,NA,NA,NA,NA,NA,NA,NA
EIF3H,1.92105374709278,0.24888796855649,0,1.13505252171781,-2.57960482390379,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
EIF3I,20.6720202167639,0.248184950878331,0,2.27010504343562,-2.57620744795983,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
EIF3J,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF3K,1.11805851474623,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF3M,4.33433388381886,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
EIF4A3,15.7033898095819,0.99414583886964,0.431458502321247,0.567526260858906,-1.11683987102532,-0.757750836354113,NA,NA,NA,NA,NA,NA,NA,NA
EIF4B,16.2616486366295,0.24888796855649,0.431458502321247,0.567526260858906,0.68780663132932,1.04689566600053,NA,NA,NA,NA,NA,NA,NA,NA
EIF4E,4.04318481739727,0.496369901756661,0.431458502321247,0,-0.182466555879505,-3.44987801111262,NA,NA,NA,NA,NA,NA,NA,NA
EIF4E1B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4E2,3.3682958892933,0.746663905669469,0,0,-3.99397121243432,-3.99397121243432,NA,NA,NA,NA,NA,NA,NA,NA
EIF4E3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4EBP1,1.13416098582701,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
EIF4EBP2,0.313978339552711,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
EIF4EBP3,0.0705724071485896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4G1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4G2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4G3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF4H,11.9401610707786,1.48629763455735,0,0,-4.94138583848725,-4.94138583848725,NA,NA,NA,NA,NA,NA,NA,NA
EIF5A,1.06509808910414,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF5A2,1.47652687587419,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
EIF5AL1,0.186580067073286,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
EIF6,4.60306473026322,0.371925917478416,0,0,-3.07698971014356,-3.07698971014356,NA,NA,NA,NA,NA,NA,NA,NA
ELANE,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELAVL1,18.6474806298948,1.11788680546973,0.862917004642494,1.13505252171781,-0.35534483875512,0.0210505496587691,NA,NA,NA,NA,NA,NA,NA,NA
ELAVL3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELAVL4,11.0121643944982,0.618704833000429,0.431458502321247,1.13505252171781,-0.473958089064257,0.825509551606075,NA,NA,NA,NA,NA,NA,NA,NA
ELF3,24.2646482030241,0.867592801556919,0.431458502321247,2.27010504343562,-0.930442618336329,1.33826414659015,NA,NA,NA,NA,NA,NA,NA,NA
ELF5,2.63601549206167,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
ELFN1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELK1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELK4,9.42611749638754,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
ELL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELMO2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELMOD1,1.40261240897917,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
ELMOD2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELMSAN1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELN,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELOF1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELOVL1,5.92714651833797,0.371222899800257,0.431458502321247,0,0.192827584562237,-3.07458387067088,NA,NA,NA,NA,NA,NA,NA,NA
ELOVL2,3.1384051234364,0.247481933200172,0,0.567526260858906,-2.57280205270968,1.05369843719464,NA,NA,NA,NA,NA,NA,NA,NA
ELOVL3,3.00332673592137,0.123740966600086,0,1.13505252171781,-1.79693796903008,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
ELOVL4,2.62589182503081,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
ELOVL5,8.61598676528783,0.248184950878331,0,0.567526260858906,-2.57620744795983,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
